date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:16	37603/37603	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c9a5-92e3%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/shared/main.css?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/shared/main7370.css	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:16	48378/48378	---MCZ	200	added ('OK')	text/css	etag:W/%226017c2be-bcfa%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/header/main.css?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/header/main7370.css	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:16	378/378	---MCZ	200	added ('OK')	text/css	etag:W/%226017c2be-17a%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/vendor/sticky.css?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/vendor/sticky7370.css	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:17	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%226017c2be-7918%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min.css?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min7370.css	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:17	11568/11568	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-2d30%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/jquery.simplemarquee.js?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/jquery.simplemarquee7370.js	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:18	7788/7788	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:30:18%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/posts/3636	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/posts/3636.json	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:18	2650/2650	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:30:19%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2F2018%2F01%2F15%2Fthe-ethereum-platform%2F	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embedd2a7.json	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Jul%202021%2005:30:19%20GMT	https://crypterio.stylemixthemes.com/icoagency/?p=3636	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/index2518.html	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:19	2767/2767	---MCZ	200	added ('OK')	text/xml	date:Fri,%2023%20Jul%202021%2005:30:19%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2F2018%2F01%2F15%2Fthe-ethereum-platform%2F&format=xml	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embedda30	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:20	2068/2068	---M--	200	added ('OK')	image/jpeg	etag:%225aded7db-814%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/uploads/sites/12/2018/04/work_5-111x40.jpeg	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/uploads/sites/12/2018/04/work_5-111x40.jpg	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:20	8901/8901	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jul%202021%2005:30:20%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-login.php?redirect_to=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2F2018%2F01%2F15%2Fthe-ethereum-platform%2F	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-login2d1c.html	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:22	36146/36146	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-8d32%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/bootstrap.min.js?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/bootstrap.min7370.js	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:22	69058/69058	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jul%202021%2005:30:21%20GMT	https://crypterio.stylemixthemes.com/icoagency/tag/bitcoin/	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/tag/bitcoin/index.html	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:22	65783/65783	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jul%202021%2005:30:21%20GMT	https://crypterio.stylemixthemes.com/icoagency/tag/cryptocurrency/	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/tag/cryptocurrency/index.html	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:22	65735/65735	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jul%202021%2005:30:21%20GMT	https://crypterio.stylemixthemes.com/icoagency/tag/ethereum/	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/tag/ethereum/index.html	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:22	73163/73163	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c99e-11dcb%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/vendors/select2.min.js?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/vendors/select2.min7370.js	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:22	6547/6547	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-1993%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/lazysizes-umd.min.js?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/lazysizes-umd.min7370.js	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:22	23328/23328	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-5b20%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/custom.js?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/custom7370.js	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:23	3219/3219	---MCZ	200	added ('OK')	application/javascript	etag:W/%226017c2be-c93%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/js/app.js?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/js/app7370.js	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:23	2240/2240	---MCZ	200	added ('OK')	application/javascript	etag:W/%226017c2be-8c0%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/js/sticky.js?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/js/sticky7370.js	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/the-ethereum-platform/)
11:00:24	7768/7768	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:30:24%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/posts/3632	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/posts/3632.json	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/)
11:00:24	845/845	---M-Z	200	added ('OK')	application/rss+xml	etag:%229c13c38399902df88e1e9843d74c20d1%22	https://crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/feed/	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/feed/index.html	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/)
11:00:25	2623/2623	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:30:25%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2F2018%2F01%2F15%2Fwhat-is-bitcoin%2F	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embedc4ec.json	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/)
11:00:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Jul%202021%2005:30:25%20GMT	https://crypterio.stylemixthemes.com/icoagency/?p=3632	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/index07bb.html	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/)
11:00:25	2740/2740	---MCZ	200	added ('OK')	text/xml	date:Fri,%2023%20Jul%202021%2005:30:25%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2F2018%2F01%2F15%2Fwhat-is-bitcoin%2F&format=xml	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embedb04c	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/)
11:00:26	20099/20099	---M--	200	added ('OK')	image/jpeg	etag:%225aded895-4e83%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/uploads/sites/12/2018/04/work_9-111x35.jpeg	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/uploads/sites/12/2018/04/work_9-111x35.jpg	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/)
11:00:26	8895/8895	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jul%202021%2005:30:26%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-login.php?redirect_to=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2F2018%2F01%2F15%2Fwhat-is-bitcoin%2F	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-login510c.html	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/)
11:00:27	65691/65691	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Jul%202021%2005:30:27%20GMT	https://crypterio.stylemixthemes.com/icoagency/tag/blockchain/	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/tag/blockchain/index.html	(from https://crypterio.stylemixthemes.com/icoagency/2018/01/15/what-is-bitcoin/)
11:00:27	48378/48378	---MCZ	200	added ('OK')	text/css	etag:W/%226017c2be-bcfa%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/header/main.css?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/header/main490e.css	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:27	378/378	---MCZ	200	added ('OK')	text/css	etag:W/%226017c2be-17a%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/vendor/sticky.css?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/vendor/sticky490e.css	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:27	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%226017c2be-7918%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min.css?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/css/font-awesome.min490e.css	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:28	4268/4268	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:30:28%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/pages/3901	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/pages/3901.json	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:29	2379/2379	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:30:29%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2Fcrypto%2F	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embedb4a4.json	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Jul%202021%2005:30:29%20GMT	https://crypterio.stylemixthemes.com/icoagency/?p=3901	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/index20ef.html	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:30	2467/2467	---MCZ	200	added ('OK')	text/xml	date:Fri,%2023%20Jul%202021%2005:30:29%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2Fcrypto%2F&format=xml	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed297f	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:30	216474/216474	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e584486-34d9a%22	https://widgets.bitcoin.com/widget.js	C:/My%20Web%20Sites/abc_3/widgets.bitcoin.com/widget.js	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:30	4004/4004	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c99e-fa4%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/shared/vc/stm_crypro_chart.css?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/shared/vc/stm_crypro_chart7370.css	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:30	3219/3219	---MCZ	200	added ('OK')	application/javascript	etag:W/%226017c2be-c93%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/js/app.js?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/js/app490e.js	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:31	2240/2240	---MCZ	200	added ('OK')	application/javascript	etag:W/%226017c2be-8c0%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/js/sticky.js?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/pearl-header-builder/assets/frontend/assets/js/sticky490e.js	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:31	51599/51599	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-c98f%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/moment.js?ver=5.6.1	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/momentd96d.js	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:31	157863/157863	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-268a7%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/chartjs.js?ver=5.6.1	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/chartjsd96d.js	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:32	20705/20705	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-50e1%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/vc/crypto_chart.js?ver=1627018011	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/vc/crypto_chart7370.js	(from https://crypterio.stylemixthemes.com/icoagency/crypto/)
11:00:32	118202/118202	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c989-1cdba%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/bootstrap.min.css?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/bootstrap.min490e.css	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:32	56279/56279	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c989-dbd7%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min490e.css	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:32	222/222	---MCZ	200	added ('OK')	text/css	etag:W/%22602a5ee6-de%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio-child/style.css?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio-child/style490e.css	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:33	486867/486867	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c9a2-76dd3%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/ico_agency/main.css?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/ico_agency/main490e.css	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:33	16264/16264	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c99d-3f88%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/vendors/select2.min.css?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/vendors/select2.min490e.css	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:33	37603/37603	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9c9a5-92e3%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/shared/main.css?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/css/shared/main490e.css	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:33	11568/11568	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-2d30%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/jquery.simplemarquee.js?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/jquery.simplemarquee490e.js	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:34	8406/8406	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:30:34%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/pages/344	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/wp/v2/pages/344.json	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:35	2409/2409	---MCZ	200	added ('OK')	application/json	date:Fri,%2023%20Jul%202021%2005:30:35%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2Four-approach%2F	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed5a85.json	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Jul%202021%2005:30:35%20GMT	https://crypterio.stylemixthemes.com/icoagency/?p=344	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/index6150.html	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:36	2497/2497	---MCZ	200	added ('OK')	text/xml	date:Fri,%2023%20Jul%202021%2005:30:36%20GMT	https://crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrypterio.stylemixthemes.com%2Ficoagency%2Four-approach%2F&format=xml	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-json/oembed/1.0/embed2794	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:36	36146/36146	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-8d32%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/bootstrap.min.js?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/bootstrap.min490e.js	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:36	73163/73163	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c99e-11dcb%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/vendors/select2.min.js?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/vendors/select2.min490e.js	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:37	6547/6547	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-1993%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/lazysizes-umd.min.js?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/lazysizes-umd.min490e.js	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:37	23328/23328	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-5b20%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/custom.js?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/custom490e.js	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:37	23364/23364	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9c989-5b44%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/particles.min.js?ver=1627018012	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/themes/crypterio/assets/js/particles.min490e.js	(from https://crypterio.stylemixthemes.com/icoagency/our-approach/)
11:00:38	130906/130906	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226017c239-1ff5a%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.eot	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/all.min.css?ver=6.5.0)
11:00:38	130906/130906	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226017c239-1ff5a%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/all.min.css?ver=6.5.0)
11:00:38	75368/75368	---M--	200	added ('OK')	application/octet-stream	etag:%226017c239-12668%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.woff2	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/all.min.css?ver=6.5.0)
11:00:39	88428/88428	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226017c239-1596c%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.woff	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/all.min.css?ver=6.5.0)
11:00:39	130600/130600	---M--	200	added ('OK')	application/octet-stream	etag:%226017c239-1fe28%22	https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/abc_3/crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/webfonts/fa-brands-400.ttf	(from https://crypterio.stylemixthemes.com/icoagency/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/all.min.css?ver=6.5.0)
